2.501945495605468750e-01,7.975000000000000000e+01,7.261826000000000114e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.003461837768554688e-01,7.975000000000000000e+01,7.257179162855154075e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.502524852752685547e-01,7.984063462346101403e+01,7.252710846397894429e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000223398208618164e+00,7.982420535352117952e+01,7.271622513503359642e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.250227451324462891e+00,7.985607151670130577e+01,7.259889224606224545e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.500247955322265625e+00,7.983684401274898335e+01,7.238997721915014338e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.750195741653442383e+00,7.982110186395829032e+01,7.232514496437857154e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.000165224075317383e+00,7.985353059435432499e+01,7.239155386579176010e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.250199079513549805e+00,7.983476368148232893e+01,7.212728798072486569e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500243663787841797e+00,7.986471594450418365e+01,7.190428548111647444e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.750213623046875000e+00,7.993455609509497606e+01,7.164204770611394935e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.000198602676391602e+00,7.994641906245274754e+01,7.144062173474519994e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.250205039978027344e+00,8.000144895038182824e+01,7.150804814206683346e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.500199317932128906e+00,8.009182092369829320e+01,7.123797724055633829e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.750154495239257812e+00,8.007517661400781606e+01,7.108324449889351193e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.000166416168212891e+00,8.010686671753097698e+01,7.106277294732757710e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.250191688537597656e+00,8.022344700331461809e+01,7.095307551560040338e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.500166893005371094e+00,8.031889486848830018e+01,7.091636930598243183e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.750205278396606445e+00,8.048767559448265274e+01,7.089295488316155414e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.000184059143066406e+00,8.053522694192004394e+01,7.090033890711413989e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.250176668167114258e+00,8.071011062760884158e+01,7.107897813536991904e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.500217914581298828e+00,8.085329327929389365e+01,7.101281157285853851e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.750204324722290039e+00,8.101583863126620599e+01,7.090553252203426027e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.000151395797729492e+00,8.128487144488734373e+01,7.091727468668262091e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.250129699707031250e+00,8.150513688298606496e+01,7.094680259745478779e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.500219345092773438e+00,8.177610959445867422e+01,7.107055282879731095e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.750133037567138672e+00,8.208859791004724116e+01,7.132455041019542641e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.000251770019531250e+00,8.238975901572763405e+01,7.157233633291966157e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.250239372253417969e+00,8.263632887457914933e+01,7.178184436785608469e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.500121831893920898e+00,8.301947244772500767e+01,7.194673695925319024e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.750224113464355469e+00,8.333316387390370039e+01,7.222778097625990767e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.000188589096069336e+00,8.363531000322359432e+01,7.238485966521428061e+00,9.760839000000000043e-01,0.000000000000000000e+00
8.250231504440307617e+00,8.406395557814327901e+01,7.252010289833668466e+00,9.415217999999999643e-01,0.000000000000000000e+00
8.500241518020629883e+00,8.441490089250082463e+01,7.270385138317728924e+00,9.086931000000000314e-01,0.000000000000000000e+00
8.750242710113525391e+00,8.488349986093598432e+01,7.281446343961407663e+00,8.633106000000000391e-01,0.000000000000000000e+00
9.000219345092773438e+00,8.531247355898497631e+01,7.323029990663433964e+00,8.246440999999999910e-01,0.000000000000000000e+00
9.250313520431518555e+00,8.579963945303077821e+01,7.359731032972426590e+00,7.748597000000000401e-01,0.000000000000000000e+00
9.500223398208618164e+00,8.624381446406731300e+01,7.386460265069673348e+00,7.280571000000000126e-01,0.000000000000000000e+00
9.750093698501586914e+00,8.674342614054319256e+01,7.455476126286042060e+00,6.757657999999999721e-01,0.000000000000000000e+00
1.000018811225891113e+01,8.719779089640135794e+01,7.504015475988810024e+00,6.272885999999999740e-01,0.000000000000000000e+00
1.025031471252441406e+01,8.766042791859820227e+01,7.526496582979192773e+00,5.736259000000000219e-01,0.000000000000000000e+00
1.050020146369934082e+01,8.808452038791369887e+01,7.562162107981135861e+00,5.240259000000000444e-01,0.000000000000000000e+00
1.075027465820312500e+01,8.874895911680459903e+01,7.621276346328956564e+00,4.739759000000000055e-01,0.000000000000000000e+00
1.100018382072448730e+01,8.933827284941412472e+01,7.666978248622640102e+00,4.277113000000000165e-01,0.000000000000000000e+00
1.125020861625671387e+01,8.982076212551271510e+01,7.704395801504643870e+00,3.577331999999999734e-01,0.000000000000000000e+00
1.150029826164245605e+01,9.044237749253748859e+01,7.752995572739515673e+00,2.932647999999999922e-01,0.000000000000000000e+00
1.175024771690368652e+01,9.104194773356752535e+01,7.816019523227796029e+00,2.401049000000000100e-01,0.000000000000000000e+00
1.200021314620971680e+01,9.162346895199021901e+01,7.871602198835633502e+00,1.739227000000000134e-01,0.000000000000000000e+00
1.225014853477478027e+01,9.219021288054125307e+01,7.948309326205097669e+00,1.087854999999999933e-01,0.000000000000000000e+00
1.250016736984252930e+01,9.279017549915772634e+01,7.997171480197456717e+00,4.563690000000000108e-02,0.000000000000000000e+00
1.275019264221191406e+01,9.341733528090776417e+01,8.071695531023992842e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300025868415832520e+01,9.397612759305069119e+01,8.176523258991430509e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.325021195411682129e+01,9.456957997877717048e+01,8.268987204745194219e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.350020051002502441e+01,9.519140963265044775e+01,8.334732798412815669e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.375018692016601562e+01,9.579115531691334695e+01,8.425112775123457354e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400020623207092285e+01,9.641813748783670235e+01,8.544913842446668184e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425023937225341797e+01,9.702210169626424374e+01,8.628394341098980291e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.450023508071899414e+01,9.760722039092328828e+01,8.717321165153983031e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.475024628639221191e+01,9.813159237217199404e+01,8.839915339602473665e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500010347366333008e+01,9.874218108619476197e+01,8.954891098519180304e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.525013542175292969e+01,9.933272346730853997e+01,9.067612455512906067e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.550015187263488770e+01,9.981621867572229689e+01,9.184462517431789763e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.575018405914306641e+01,1.004386576304690095e+02,9.320002515099824691e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600025987625122070e+01,1.009482675446338646e+02,9.457525598751900020e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.625014972686767578e+01,1.015467701003560705e+02,9.609950268222146263e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.650018072128295898e+01,1.020820998602521144e+02,9.735408478088917406e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.675017881393432617e+01,1.026110254211778710e+02,9.843436161667769468e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700023937225341797e+01,1.031347076674578176e+02,9.982332605200889830e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.725021266937255859e+01,1.036540970507891615e+02,1.014919953821214982e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.750031566619873047e+01,1.041246544234752491e+02,1.024930737622523935e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.775024604797363281e+01,1.046005488390419345e+02,1.038503863854518272e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.800013399124145508e+01,1.050354955440149638e+02,1.049417566082941100e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.825017786026000977e+01,1.054369170990568279e+02,1.066119611880907492e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.850020217895507812e+01,1.058108905828484865e+02,1.078134570459448227e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.875020861625671387e+01,1.060717568631339276e+02,1.090294914482457322e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.900026988983154297e+01,1.063306534209751817e+02,1.103370968380124495e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.925023555755615234e+01,1.066785719299373625e+02,1.117134566761377457e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.950022029876708984e+01,1.069634235127897313e+02,1.130527542333802771e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.975015759468078613e+01,1.072419575754644256e+02,1.141957376390030632e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.000016689300537109e+01,1.074246846666254243e+02,1.152775819356893017e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.025027751922607422e+01,1.075742889555794193e+02,1.162628923287626215e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.050026035308837891e+01,1.078327265229299456e+02,1.172089922997821354e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.075023841857910156e+01,1.080443173070704717e+02,1.177778165924361176e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.100015234947204590e+01,1.082175531891142128e+02,1.182899898419158724e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.125014352798461914e+01,1.083593867332800045e+02,1.188288145197398293e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.150023245811462402e+01,1.084301929059760852e+02,1.193097917075404091e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.175026297569274902e+01,1.085334814088006254e+02,1.194845186378164392e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.200026655197143555e+01,1.086180468825024548e+02,1.196607633481357702e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.225022721290588379e+01,1.086419659247402478e+02,1.197718699134301090e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.250017571449279785e+01,1.087521838036655026e+02,1.200420753066619461e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.275023078918457031e+01,1.087517879472196398e+02,1.200376024324057589e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.300021266937255859e+01,1.087514638473735999e+02,1.200870522420457220e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.325020074844360352e+01,1.087058811851320854e+02,1.200346015790348986e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.350022768974304199e+01,1.087138785694782825e+02,1.201177857502169388e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.375009489059448242e+01,1.086297916505256893e+02,1.200929544464360710e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.400021338462829590e+01,1.085609471040476279e+02,1.200460683497175651e+01,0.000000000000000000e+00,0.000000000000000000e+00
