2.513234615325927734e-01,8.200000000000000000e+01,5.913712000000000302e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.006463527679443359e-01,8.195468268826950009e+01,5.919022463857827709e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.505664825439453125e-01,8.196289732323941735e+01,5.917395850822036785e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000391483306884766e+00,8.196962289751459707e+01,5.930004604140815871e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250678777694702148e+00,8.197512933200579255e+01,5.930370295968954153e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500651836395263672e+00,8.197963761926355630e+01,5.928678275168113743e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750689029693603516e+00,8.193801138095469128e+01,5.927292965703619743e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000441789627075195e+00,8.194924801124676605e+01,5.927486386206964220e+00,2.042349000000000161e-03,0.000000000000000000e+00
2.250431299209594727e+00,8.195844778602786107e+01,5.935610622577316420e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500445842742919922e+00,8.192066261283203232e+01,5.935623923647467493e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.750405073165893555e+00,8.188972672952623100e+01,5.924349715406271422e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000479936599731445e+00,8.181908125875962412e+01,5.922421424745605734e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.250458478927612305e+00,8.180655895100784392e+01,5.934119196063908142e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500401258468627930e+00,8.179630655255195393e+01,5.946393263771135196e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.750717163085937500e+00,8.183322991037381655e+01,5.936486126536263619e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000497579574584961e+00,8.186346019892947368e+01,5.933021685751956653e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.250363111495971680e+00,8.188821066584441155e+01,5.926866020359238263e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.500388860702514648e+00,8.190847463426071329e+01,5.933111286032938914e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.750288248062133789e+00,8.192506536838253339e+01,5.936896861136682801e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000335216522216797e+00,8.184801408916320042e+01,5.926055716457666378e+00,9.549210999999999672e-01,0.000000000000000000e+00
5.250536203384399414e+00,8.187556446076334282e+01,5.926473412200079949e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.500424385070800781e+00,8.189812079725111005e+01,5.915530294313446902e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.750787019729614258e+00,8.191658836361041551e+01,5.916528309437023125e+00,5.530129000000000294e-01,0.000000000000000000e+00
6.000406026840209961e+00,8.193170832812329252e+01,5.910707154019199550e+00,5.561764000000000152e-01,0.000000000000000000e+00
6.250550031661987305e+00,8.189877019632493216e+01,5.903285781862020798e+00,5.532245000000000079e-01,0.000000000000000000e+00
6.500552654266357422e+00,8.187180273487267357e+01,5.893226828353531843e+00,5.345360999999999585e-01,0.000000000000000000e+00
6.750521659851074219e+00,8.184972364484926288e+01,5.880344416627504067e+00,4.881503999999999843e-01,0.000000000000000000e+00
7.000358343124389648e+00,8.187696412657761869e+01,5.883737520138883070e+00,6.527123000000000230e-01,0.000000000000000000e+00
7.250404596328735352e+00,8.189926674669729323e+01,5.881868721187180071e+00,6.918860999999999484e-01,0.000000000000000000e+00
7.500605821609497070e+00,8.191752658766347395e+01,5.871708992975884556e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.750508069992065430e+00,8.193247648100880554e+01,5.862063295081926029e+00,2.492735000000000090e-01,0.000000000000000000e+00
8.000610589981079102e+00,8.194471641844586429e+01,5.852174460365310971e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.250448465347290039e+00,8.195473763164133629e+01,5.850716428362243704e+00,2.535387999999999899e-11,0.000000000000000000e+00
8.500486612319946289e+00,8.196294230706762107e+01,5.844876036846761380e+00,2.580688000000000120e-11,0.000000000000000000e+00
8.750446796417236328e+00,8.192434241542764539e+01,5.840094328703020921e+00,1.428849999999999931e-10,0.000000000000000000e+00
9.000526666641235352e+00,8.202869143226803317e+01,5.838170821140182376e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.250308990478515625e+00,8.211412518140870986e+01,5.845889660634400187e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.500425100326538086e+00,8.218407241918092154e+01,5.853536927870846007e+00,2.331226000000000067e-11,0.000000000000000000e+00
9.750356912612915039e+00,8.224134037383790030e+01,5.852495911660570371e+00,4.152633999999999993e-08,0.000000000000000000e+00
1.000077366828918457e+01,8.228822740948143633e+01,5.856954063532592514e+00,1.193303999999999985e-04,0.000000000000000000e+00
